UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
102632,41,"R",8,"R",1,"R",1,"R",6,"R",0,"R",0,"R",0
102632,42,"R",22,"R",0,"R",0,"R",22,"R",0,"R",0,"R",0
102632,43,"R",8,"R",0,"R",0,"R",7,"R",1,"R",0,"R",0
102632,44,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
102632,45,"R",6,"R",1,"R",1,"R",4,"R",0,"R",0,"R",0
102632,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
102669, 0,"R",37,"R",9,"R",11,"R",17,"R",0,"R",0,"R",0
102669,10,"R",37,"R",9,"R",11,"R",17,"R",0,"R",0,"R",0
102669,40,"R",37,"R",9,"R",11,"R",17,"R",0,"R",0,"R",0
102669,41,"R",28,"R",7,"R",9,"R",12,"R",0,"R",0,"R",0
102669,42,"R",9,"R",2,"R",2,"R",5,"R",0,"R",0,"R",0
102669,44,"R",28,"R",7,"R",9,"R",12,"R",0,"R",0,"R",0
102845, 0,"R",80,"R",0,"R",0,"R",0,"R",80,"R",0,"R",0
102845,10,"R",80,"R",0,"R",0,"R",0,"R",80,"R",0,"R",0
102845,40,"R",80,"R",0,"R",0,"R",0,"R",80,"R",0,"R",0
102845,41,"R",80,"R",0,"R",0,"R",0,"R",80,"R",0,"R",0
102845,45,"R",80,"R",0,"R",0,"R",0,"R",80,"R",0,"R",0
103501, 0,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103501,10,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103501,40,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103501,42,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
103893, 0,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
103893,10,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
103893,40,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
103893,41,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
103893,45,"R",9,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0
103909, 0,"R",13,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0
103909,10,"R",13,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0
103909,40,"R",13,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0
103909,41,"R",13,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0
103909,45,"R",13,"R",0,"R",0,"R",0,"R",0,"R",13,"R",0
103927, 0,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
103927,10,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
103927,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
103927,41,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
103927,45,"R",7,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0
104090, 0,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
104090,10,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
104090,40,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
104090,41,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
104090,45,"R",32,"R",0,"R",0,"R",0,"R",32,"R",0,"R",0
104151, 0,"R",2121,"R",632,"R",502,"R",479,"R",196,"R",308,"R",4
104151,10,"R",2121,"R",632,"R",502,"R",479,"R",196,"R",308,"R",4
104151,20,"R",1001,"R",573,"R",428,"R",0,"R",0,"R",0,"R",0
104151,30,"R",369,"R",1,"R",13,"R",355,"R",0,"R",0,"R",0
104151,40,"R",751,"R",58,"R",61,"R",124,"R",196,"R",308,"R",4
104151,41,"R",164,"R",15,"R",18,"R",4,"R",0,"R",127,"R",0
104151,42,"R",587,"R",43,"R",43,"R",120,"R",196,"R",181,"R",4
104151,44,"R",164,"R",15,"R",18,"R",4,"R",0,"R",127,"R",0
104160, 0,"R",131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",131
104160,10,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
104160,40,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
104160,42,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
104160,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
104179, 0,"R",2056,"R",767,"R",471,"R",545,"R",81,"R",181,"R",11
104179,10,"R",2045,"R",767,"R",471,"R",545,"R",81,"R",181,"R",0
104179,20,"R",1114,"R",725,"R",389,"R",0,"R",0,"R",0,"R",0
104179,30,"R",432,"R",3,"R",31,"R",398,"R",0,"R",0,"R",0
104179,40,"R",499,"R",39,"R",51,"R",147,"R",81,"R",181,"R",0
104179,41,"R",102,"R",12,"R",16,"R",22,"R",0,"R",52,"R",0
104179,42,"R",397,"R",27,"R",35,"R",125,"R",81,"R",129,"R",0
104179,44,"R",102,"R",12,"R",16,"R",22,"R",0,"R",52,"R",0
104179,50,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11
104188, 0,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
104188,10,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
104188,40,"R",8,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0
104188,41,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
104188,43,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
104188,44,"R",6,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0
104346, 0,"R",98,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0
104346,10,"R",98,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0
104346,40,"R",98,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0
104346,42,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0
104346,43,"R",91,"R",91,"R",0,"R",0,"R",0,"R",0,"R",0
104425, 0,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101
104425,10,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101
104425,40,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101
104425,42,"R",101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101
104577, 0,"R",95,"R",24,"R",71,"R",0,"R",0,"R",0,"R",0
104577,10,"R",95,"R",24,"R",71,"R",0,"R",0,"R",0,"R",0
104577,40,"R",95,"R",24,"R",71,"R",0,"R",0,"R",0,"R",0
104577,42,"R",95,"R",24,"R",71,"R",0,"R",0,"R",0,"R",0
104586, 0,"R",124,"R",21,"R",36,"R",62,"R",5,"R",0,"R",0
104586,10,"R",124,"R",21,"R",36,"R",62,"R",5,"R",0,"R",0
104586,20,"R",45,"R",20,"R",22,"R",3,"R",0,"R",0,"R",0
104586,30,"R",54,"R",0,"R",8,"R",46,"R",0,"R",0,"R",0
104586,40,"R",25,"R",1,"R",6,"R",13,"R",5,"R",0,"R",0
104586,42,"R",25,"R",1,"R",6,"R",13,"R",5,"R",0,"R",0
104708, 0,"R",271,"R",0,"R",0,"R",0,"R",0,"R",0,"R",271
104708,10,"R",270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",270
104708,20,"R",184,"R",0,"R",0,"R",0,"R",0,"R",0,"R",184
104708,30,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70
104708,40,"R",16,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16
104708,42,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
104708,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104708,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104717, 0,"R",415,"R",7,"R",24,"R",94,"R",287,"R",1,"R",2
104717,10,"R",415,"R",7,"R",24,"R",94,"R",287,"R",1,"R",2
104717,20,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
104717,40,"R",411,"R",5,"R",22,"R",94,"R",287,"R",1,"R",2
104717,41,"R",170,"R",3,"R",3,"R",12,"R",152,"R",0,"R",0
104717,42,"R",241,"R",2,"R",19,"R",82,"R",135,"R",1,"R",2
104717,44,"R",7,"R",3,"R",3,"R",1,"R",0,"R",0,"R",0
104717,45,"R",163,"R",0,"R",0,"R",11,"R",152,"R",0,"R",0
105145, 0,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108
105145,10,"R",104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104
105145,20,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
105145,30,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
105145,40,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105145,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105145,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105154, 0,"R",304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",304
105154,10,"R",304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",304
105154,20,"R",232,"R",0,"R",0,"R",0,"R",0,"R",0,"R",232
105154,30,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58
105154,40,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105154,42,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105206, 0,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105206,10,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105206,40,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105206,42,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105297, 0,"R",67,"R",4,"R",4,"R",0,"R",59,"R",0,"R",0
105297,10,"R",67,"R",4,"R",4,"R",0,"R",59,"R",0,"R",0
105297,40,"R",67,"R",4,"R",4,"R",0,"R",59,"R",0,"R",0
105297,41,"R",62,"R",3,"R",4,"R",0,"R",55,"R",0,"R",0
105297,42,"R",5,"R",1,"R",0,"R",0,"R",4,"R",0,"R",0
105297,44,"R",62,"R",3,"R",4,"R",0,"R",55,"R",0,"R",0
105330, 0,"R",1161,"R",292,"R",214,"R",276,"R",68,"R",311,"R",0
105330,10,"R",1161,"R",292,"R",214,"R",276,"R",68,"R",311,"R",0
105330,20,"R",424,"R",275,"R",149,"R",0,"R",0,"R",0,"R",0
105330,30,"R",127,"R",0,"R",7,"R",120,"R",0,"R",0,"R",0
105330,40,"R",610,"R",17,"R",58,"R",156,"R",68,"R",311,"R",0
105330,41,"R",84,"R",5,"R",16,"R",12,"R",0,"R",51,"R",0
105330,42,"R",526,"R",12,"R",42,"R",144,"R",68,"R",260,"R",0
105330,44,"R",84,"R",5,"R",16,"R",12,"R",0,"R",51,"R",0
105349, 0,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105349,10,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105349,40,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105349,42,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
105367, 0,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
105367,10,"R",4,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0
105367,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
105367,40,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
105367,42,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
105428, 0,"R",154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154
105428,10,"R",150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",150
105428,20,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",84
105428,30,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59
105428,40,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105428,42,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105428,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105428,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
105525, 0,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272
105525,10,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272
105525,40,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272
105525,42,"R",272,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272
105534, 0,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,10,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,40,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,41,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105534,45,"R",55,"R",0,"R",0,"R",0,"R",55,"R",0,"R",0
105543, 0,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
105543,10,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
105543,40,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
105543,41,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
105543,45,"R",34,"R",0,"R",0,"R",0,"R",34,"R",0,"R",0
105589, 0,"R",37,"R",0,"R",26,"R",11,"R",0,"R",0,"R",0
105589,10,"R",37,"R",0,"R",26,"R",11,"R",0,"R",0,"R",0
105589,40,"R",37,"R",0,"R",26,"R",11,"R",0,"R",0,"R",0
105589,41,"R",26,"R",0,"R",26,"R",0,"R",0,"R",0,"R",0
105589,42,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0
105589,44,"R",26,"R",0,"R",26,"R",0,"R",0,"R",0,"R",0
105659, 0,"R",22,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0
105659,10,"R",22,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0
105659,40,"R",22,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0
105659,41,"R",22,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0
105659,45,"R",22,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0
105668, 0,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49
105668,10,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
105668,20,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
105668,30,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
105668,50,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
105747, 0,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152
105747,10,"R",152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152
105747,20,"R",109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",109
105747,30,"R",31,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31
105747,40,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
105747,42,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
105792, 0,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
105792,10,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64
105792,20,"R",33,"R",0,"R",0,"R",0,"R",0,"R",0,"R",33
105792,30,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28
105792,40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105792,42,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105792,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105899, 0,"R",24,"R",2,"R",7,"R",5,"R",10,"R",0,"R",0
105899,10,"R",24,"R",2,"R",7,"R",5,"R",10,"R",0,"R",0
105899,40,"R",24,"R",2,"R",7,"R",5,"R",10,"R",0,"R",0
105899,42,"R",24,"R",2,"R",7,"R",5,"R",10,"R",0,"R",0
106041, 0,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50
106041,50,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50
106148, 0,"R",105,"R",0,"R",0,"R",0,"R",105,"R",0,"R",0
106148,10,"R",105,"R",0,"R",0,"R",0,"R",105,"R",0,"R",0
106148,40,"R",105,"R",0,"R",0,"R",0,"R",105,"R",0,"R",0
106148,42,"R",105,"R",0,"R",0,"R",0,"R",105,"R",0,"R",0
106245, 0,"R",432,"R",136,"R",111,"R",93,"R",92,"R",0,"R",0
106245,10,"R",432,"R",136,"R",111,"R",93,"R",92,"R",0,"R",0
106245,20,"R",239,"R",133,"R",102,"R",4,"R",0,"R",0,"R",0
106245,30,"R",82,"R",2,"R",8,"R",72,"R",0,"R",0,"R",0
106245,40,"R",111,"R",1,"R",1,"R",17,"R",92,"R",0,"R",0
106245,42,"R",111,"R",1,"R",1,"R",17,"R",92,"R",0,"R",0
106263, 0,"R",207,"R",32,"R",40,"R",99,"R",36,"R",0,"R",0
106263,10,"R",207,"R",32,"R",40,"R",99,"R",36,"R",0,"R",0
106263,20,"R",53,"R",28,"R",20,"R",5,"R",0,"R",0,"R",0
106263,30,"R",106,"R",2,"R",16,"R",73,"R",15,"R",0,"R",0
106263,40,"R",48,"R",2,"R",4,"R",21,"R",21,"R",0,"R",0
106263,42,"R",48,"R",2,"R",4,"R",21,"R",21,"R",0,"R",0
106306, 0,"R",9,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0
106306,10,"R",9,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0
106306,40,"R",9,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0
106306,42,"R",9,"R",1,"R",0,"R",0,"R",8,"R",0,"R",0
106342, 0,"R",50,"R",8,"R",12,"R",30,"R",0,"R",0,"R",0
106342,10,"R",50,"R",8,"R",12,"R",30,"R",0,"R",0,"R",0
106342,20,"R",23,"R",8,"R",10,"R",5,"R",0,"R",0,"R",0
106342,30,"R",21,"R",0,"R",2,"R",19,"R",0,"R",0,"R",0
106342,40,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
106342,41,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
106342,44,"R",6,"R",0,"R",0,"R",6,"R",0,"R",0,"R",0
106397, 0,"R",1227,"R",340,"R",241,"R",268,"R",323,"R",55,"R",0
106397,10,"R",1227,"R",340,"R",241,"R",268,"R",323,"R",55,"R",0
106397,20,"R",562,"R",331,"R",231,"R",0,"R",0,"R",0,"R",0
106397,30,"R",268,"R",0,"R",3,"R",265,"R",0,"R",0,"R",0
106397,40,"R",397,"R",9,"R",7,"R",3,"R",323,"R",55,"R",0
106397,41,"R",179,"R",9,"R",7,"R",3,"R",140,"R",20,"R",0
106397,42,"R",188,"R",0,"R",0,"R",0,"R",163,"R",25,"R",0
106397,43,"R",30,"R",0,"R",0,"R",0,"R",20,"R",10,"R",0
106397,44,"R",179,"R",9,"R",7,"R",3,"R",140,"R",20,"R",0
106412, 0,"R",154,"R",19,"R",33,"R",43,"R",59,"R",0,"R",0
106412,10,"R",154,"R",19,"R",33,"R",43,"R",59,"R",0,"R",0
106412,20,"R",52,"R",19,"R",25,"R",8,"R",0,"R",0,"R",0
106412,30,"R",37,"R",0,"R",7,"R",27,"R",3,"R",0,"R",0
106412,40,"R",65,"R",0,"R",1,"R",8,"R",56,"R",0,"R",0
106412,42,"R",65,"R",0,"R",1,"R",8,"R",56,"R",0,"R",0
106449, 0,"R",107,"R",3,"R",10,"R",30,"R",64,"R",0,"R",0
106449,10,"R",107,"R",3,"R",10,"R",30,"R",64,"R",0,"R",0
106449,20,"R",18,"R",3,"R",8,"R",7,"R",0,"R",0,"R",0
106449,30,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0
106449,40,"R",87,"R",0,"R",2,"R",21,"R",64,"R",0,"R",0
106449,42,"R",87,"R",0,"R",2,"R",21,"R",64,"R",0,"R",0
106458, 0,"R",525,"R",106,"R",127,"R",142,"R",150,"R",0,"R",0
106458,10,"R",525,"R",106,"R",127,"R",142,"R",150,"R",0,"R",0
106458,20,"R",238,"R",106,"R",122,"R",10,"R",0,"R",0,"R",0
106458,30,"R",96,"R",0,"R",4,"R",92,"R",0,"R",0,"R",0
106458,40,"R",191,"R",0,"R",1,"R",40,"R",150,"R",0,"R",0
106458,42,"R",191,"R",0,"R",1,"R",40,"R",150,"R",0,"R",0
106467, 0,"R",372,"R",80,"R",82,"R",102,"R",44,"R",0,"R",64
106467,10,"R",371,"R",80,"R",82,"R",102,"R",44,"R",0,"R",63
106467,20,"R",149,"R",73,"R",71,"R",5,"R",0,"R",0,"R",0
106467,30,"R",95,"R",6,"R",9,"R",80,"R",0,"R",0,"R",0
106467,40,"R",127,"R",1,"R",2,"R",17,"R",44,"R",0,"R",63
106467,42,"R",127,"R",1,"R",2,"R",17,"R",44,"R",0,"R",63
106467,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
106485, 0,"R",163,"R",26,"R",34,"R",32,"R",71,"R",0,"R",0
106485,10,"R",163,"R",26,"R",34,"R",32,"R",71,"R",0,"R",0
106485,20,"R",61,"R",26,"R",34,"R",0,"R",1,"R",0,"R",0
106485,30,"R",30,"R",0,"R",0,"R",30,"R",0,"R",0,"R",0
106485,40,"R",72,"R",0,"R",0,"R",2,"R",70,"R",0,"R",0
106485,42,"R",72,"R",0,"R",0,"R",2,"R",70,"R",0,"R",0
106546, 0,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106546,10,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106546,40,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106546,41,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106546,45,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106625, 0,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
106625,10,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
106625,40,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
106625,42,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63
106704, 0,"R",558,"R",97,"R",141,"R",133,"R",67,"R",84,"R",36
106704,10,"R",558,"R",97,"R",141,"R",133,"R",67,"R",84,"R",36
106704,20,"R",248,"R",96,"R",139,"R",13,"R",0,"R",0,"R",0
106704,30,"R",125,"R",0,"R",1,"R",119,"R",5,"R",0,"R",0
106704,40,"R",185,"R",1,"R",1,"R",1,"R",62,"R",84,"R",36
106704,41,"R",149,"R",1,"R",1,"R",1,"R",62,"R",84,"R",0
106704,42,"R",36,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36
106704,45,"R",149,"R",1,"R",1,"R",1,"R",62,"R",84,"R",0
106713, 0,"R",28,"R",9,"R",5,"R",13,"R",1,"R",0,"R",0
106713,10,"R",28,"R",9,"R",5,"R",13,"R",1,"R",0,"R",0
106713,40,"R",28,"R",9,"R",5,"R",13,"R",1,"R",0,"R",0
106713,41,"R",28,"R",9,"R",5,"R",13,"R",1,"R",0,"R",0
106713,45,"R",28,"R",9,"R",5,"R",13,"R",1,"R",0,"R",0
106795, 0,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
106795,10,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
106795,40,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
106795,42,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
106810, 0,"R",15,"R",1,"R",3,"R",9,"R",2,"R",0,"R",0
106810,10,"R",15,"R",1,"R",3,"R",9,"R",2,"R",0,"R",0
106810,40,"R",15,"R",1,"R",3,"R",9,"R",2,"R",0,"R",0
106810,42,"R",6,"R",1,"R",1,"R",3,"R",1,"R",0,"R",0
106810,43,"R",9,"R",0,"R",2,"R",6,"R",1,"R",0,"R",0
106883, 0,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106883,10,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106883,40,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106883,42,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
106883,43,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
106980, 0,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
106980,10,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
106980,40,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
106980,42,"R",5,"R",0,"R",0,"R",0,"R",5,"R",0,"R",0
106980,43,"R",93,"R",0,"R",0,"R",0,"R",93,"R",0,"R",0
106999, 0,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
106999,10,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
106999,40,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
106999,42,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
106999,50,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
107044, 0,"R",329,"R",75,"R",96,"R",127,"R",24,"R",7,"R",0
107044,10,"R",329,"R",75,"R",96,"R",127,"R",24,"R",7,"R",0
107044,40,"R",329,"R",75,"R",96,"R",127,"R",24,"R",7,"R",0
107044,41,"R",272,"R",72,"R",89,"R",101,"R",10,"R",0,"R",0
107044,42,"R",57,"R",3,"R",7,"R",26,"R",14,"R",7,"R",0
107044,44,"R",130,"R",2,"R",40,"R",78,"R",10,"R",0,"R",0
107044,45,"R",142,"R",70,"R",49,"R",23,"R",0,"R",0,"R",0
107071, 0,"R",183,"R",51,"R",36,"R",69,"R",24,"R",3,"R",0
107071,10,"R",183,"R",51,"R",36,"R",69,"R",24,"R",3,"R",0
107071,20,"R",73,"R",49,"R",19,"R",5,"R",0,"R",0,"R",0
107071,30,"R",65,"R",2,"R",16,"R",46,"R",1,"R",0,"R",0
107071,40,"R",45,"R",0,"R",1,"R",18,"R",23,"R",3,"R",0
107071,42,"R",45,"R",0,"R",1,"R",18,"R",23,"R",3,"R",0
107080, 0,"R",110,"R",45,"R",31,"R",28,"R",6,"R",0,"R",0
107080,10,"R",110,"R",45,"R",31,"R",28,"R",6,"R",0,"R",0
107080,20,"R",75,"R",45,"R",30,"R",0,"R",0,"R",0,"R",0
107080,30,"R",24,"R",0,"R",1,"R",23,"R",0,"R",0,"R",0
107080,40,"R",11,"R",0,"R",0,"R",5,"R",6,"R",0,"R",0
107080,41,"R",8,"R",0,"R",0,"R",2,"R",6,"R",0,"R",0
107080,42,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
107080,44,"R",3,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0
107080,45,"R",5,"R",0,"R",0,"R",1,"R",4,"R",0,"R",0
107141, 0,"R",90,"R",23,"R",35,"R",30,"R",2,"R",0,"R",0
107141,10,"R",90,"R",23,"R",35,"R",30,"R",2,"R",0,"R",0
107141,40,"R",90,"R",23,"R",35,"R",30,"R",2,"R",0,"R",0
107141,41,"R",89,"R",23,"R",35,"R",29,"R",2,"R",0,"R",0
107141,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
107141,44,"R",89,"R",23,"R",35,"R",29,"R",2,"R",0,"R",0
107318, 0,"R",40,"R",0,"R",0,"R",0,"R",40,"R",0,"R",0
107318,10,"R",40,"R",0,"R",0,"R",0,"R",40,"R",0,"R",0
107318,40,"R",40,"R",0,"R",0,"R",0,"R",40,"R",0,"R",0
